subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
121	16	0.020169244	0.021249538	0.057204696	0.058612869	0.009893978	0.029833728	0.021795978	0.015275075	0.014426769	0.024480695	0.081467482	0.13849103	0.031512632	0.016659699	0.01195455	0.070266319	0.100840766	0.015177033	0.009522303	0.106607685	0.218958851	0.017021974	0.041213178	0.069279749	0.116424647	0.04566701	0.058658869	0	0.060487716	0	0.01771182	0.038614703	0.093412678	0.023770056	0.014298673	3.29E-05	0.027536556	0	0	4.20E-05	0.000611266	9.70E-05	0	0.004113652	0.000277539	0.00039966	0	0.000504384	1.34E-05	0.000304336	0	1.99E-05	0.010833389	0.011458657	0	0.000961372	0.001409535	0.020577131	0.000508295	0.000149697	0	0	0.00742278	0.019640885	0	5.77E-05	0.000514226	0.00322234	0.011230209	0.002705855	0	0.006980659	0.006665719	0.000108189	0.012062719	0.046099298	0.085155966	0.000339401	4.42E-05	0	0.001491689	0.000123467	0.359957439	0.010727512	0.001372069	0.001961552	0.007098206	0	2.08E-05	0.042700598	0.028767902	0	0.006858278	0.109947714	0.001079694	0	0.00051638	0.000171147	0
121	17	0.020172678	0.021686876	0.058181159	0.060159972	0.010383692	0.028106889	0.021339422	0.014721149	0.014365009	0.025372896	0.079467347	0.138286336	0.030774779	0.016666765	0.011530855	0.071427805	0.094071636	0.014835549	0.009480771	0.105881861	0.216497331	0.017274216	0.040291268	0.068926388	0.133583936	0.045455784	0.056124734	0	0.060451686	0.019062518	0.017767783	0.036958124	0.094539243	0.022803614	0.015068848	3.20E-05	0.026178232	0	0	4.51E-05	0.001416719	0.000108581	0	0.003209439	0.000278358	0.000100254	0	0.000403225	1.53E-05	0.000321329	0	2.17E-05	0.010260641	0.011248699	0	0.001009312	0.001434143	0.020542359	0.000628146	0.000194442	0	0	0.006087952	0.02334989	0	7.45E-05	0.000437058	0.003672534	0.011535595	0.002028864	0	0.008536471	0.007064631	0.000108815	0.012253566	0.035539517	0.078510539	0.000415863	4.51E-05	0	0.001507007	0.00011824	0.359186605	0.011308269	0.001681174	0.004014033	0.007766508	0	1.96E-05	0.05861564	0.028479553	0	0.006644931	0.101301399	0.001027505	0	0.000632712	0.000209704	0
121	18	0.020390262	0.022008513	0.058676682	0.061202837	0.010916843	0.026882628	0.020731727	0.014127032	0.014324471	0.02635798	0.07805124	0.137572067	0.03018558	0.016737462	0.010998512	0.072036332	0.089227968	0.014624231	0.009382938	0.104797044	0.215508245	0.017450882	0.040613696	0.068648267	0.157897955	0.046305993	0.05357606	0	0.061029389	0.0886502	0.017973993	0.035266507	0.095251311	0.022205453	0.016467268	3.08E-05	0.026424608	0.001573804	0	4.66E-05	0.002325121	0.00011732	0	0.002544552	0.000270818	0	0	0.000283031	1.68E-05	0.000330726	0	2.31E-05	0.009307376	0.010749297	0	0.001040131	0.001432704	0.019862803	0.000735065	0.000239628	0	0	0.004796581	0.026773031	0	9.28E-05	0.000342208	0.004024179	0.011446933	0.001354538	0	0.010655479	0.007211698	0.000105228	0.012134815	0.071747589	0.062955848	0.000483227	4.60E-05	0	0.001478381	0.000111586	0.342275833	0.010920972	0.001953502	0.005893065	0.008260627	0	1.84E-05	0.070892831	0.027305304	0	0.006274628	0.092950409	0.000958139	0	0.000735202	0.000243673	0
121	19	0.020752503	0.022171953	0.058591188	0.061637449	0.011460525	0.026054141	0.01993766	0.013462577	0.014270255	0.02736826	0.076987505	0.136067911	0.029665904	0.016832806	0.010351149	0.071949317	0.085927989	0.0145014	0.009212797	0.10313483	0.2153874	0.017533386	0.041976943	0.068292538	0.189165507	0.048002448	0.050895211	1.39E-05	0.062036621	0.191978126	0.018273604	0.03349321	0.09535234	0.021889474	0.018316644	2.93E-05	0.026699507	0.010037448	0	4.66E-05	0.003267395	0.000123002	0	0.002109183	0.000256534	0	0	0.000157799	1.77E-05	0.000332858	0	2.40E-05	0.008097315	0.010029927	0	0.001054139	0.001410587	0.018666313	0.00082322	0.000282243	0	0	0.00362455	0.029530375	0	0.0001114	0.000239787	0.004265012	0.011019657	0.000783284	0	0.013066124	0.007128537	9.82E-05	0.01175367	0.124497357	0.047621264	0.000537927	4.70E-05	0	0.001413247	0.000104083	0.3136818	0.009772613	0.002174631	0.007376505	0.008571358	0	1.72E-05	0.076484471	0.025437969	0	0.00579042	0.083748502	0.000878166	0	0.000818425	0.000271256	0
121	20	0.021140697	0.02208514	0.057700212	0.061222298	0.011950275	0.025469116	0.018889396	0.012677212	0.014137585	0.028264644	0.075892869	0.13322123	0.02907972	0.01687668	0.009568736	0.070870727	0.08364678	0.014395925	0.008936809	0.100476939	0.215070973	0.017465004	0.044069837	0.067564934	0.226344651	0.050204842	0.047889663	0.000147063	0.063143636	0.331795577	0.018566728	0.031543233	0.094440124	0.021726492	0.020706928	2.81E-05	0.025952744	0.014709651	0	4.60E-05	0.004242777	0.000127592	0	0.001891846	0.000240961	0	0	4.05E-05	1.85E-05	0.000333473	0	2.48E-05	0.006858051	0.009302021	0	0.001068411	0.001394196	0.017358599	0.000902538	0.000324647	0	0	0.002656139	0.031807589	0	0.000130991	0.000141084	0.004459721	0.010483998	0.00039759	0	0.015723899	0.006956164	9.00E-05	0.011336678	0.167280758	0.041147742	0.000586648	4.86E-05	0	0.001340539	9.77E-05	0.282487086	0.008242581	0.002371593	0.008431298	0.008835504	0	1.63E-05	0.074513363	0.023441432	0	0.00531431	0.073755539	0.000805339	0	0.000892551	0.000295824	0
121	21	0.021495727	0.021731207	0.055988955	0.059929889	0.012352279	0.025059802	0.017599546	0.011774709	0.013909543	0.028984628	0.074639808	0.128966565	0.028392711	0.01684624	0.008676281	0.068761502	0.082138688	0.014283223	0.008555776	0.096780224	0.214178421	0.017247943	0.04667284	0.0664016	0.267291652	0.052685829	0.044570544	0.00029677	0.064199536	0.501306575	0.018807126	0.029455167	0.092441332	0.021655122	0.023660402	2.73E-05	0.023987551	0.014358399	0	4.52E-05	0.005269046	0.00013216	0	0.001844374	0.000226329	0	0	0	1.91E-05	0.000335232	0	2.57E-05	0.005674279	0.00864335	0	0.001090692	0.001395185	0.016102336	0.000979633	0.000368745	0	9.30E-08	0.001883187	0.033668027	0	0.000152233	4.96E-05	0.00464441	0.009940822	0.000238941	0	0.01859776	0.006761805	8.17E-05	0.010977599	0.190917117	0.045390471	0.000633759	5.11E-05	0	0.001272159	9.29E-05	0.253082736	0.00654339	0.002562046	0.009038976	0.009123543	0	1.58E-05	0.06643045	0.02153613	4.92E-08	0.004887863	0.0634909	0.000744965	0	0.000964229	0.000319581	0
121	22	0.021821525	0.021166748	0.053638599	0.057940832	0.012670569	0.024827521	0.016144086	0.010799915	0.013613795	0.029554253	0.073328681	0.12367525	0.0276592	0.016770559	0.007730521	0.065824031	0.081378568	0.014181188	0.008100156	0.092330283	0.212978837	0.016940485	0.049678904	0.064951101	0.309389686	0.055356045	0.041099966	0.000458254	0.065240197	0.686691454	0.019004701	0.027364836	0.08959503	0.021674757	0.02716994	2.70E-05	0.02128792	0.010812241	0	4.44E-05	0.006364561	0.000137154	0	0.001915893	0.000213201	0	0	0	1.98E-05	0.000338995	0	2.68E-05	0.004565444	0.008066666	0	0.001123454	0.00141771	0.014935291	0.001057743	0.000415665	0	4.80E-07	0.001272438	0.035047422	0	0.000175562	0	0.004834013	0.009419221	0.000343717	0	0.021648445	0.006568272	7.34E-05	0.01070003	0.198347173	0.057771922	0.00068136	5.47E-05	0	0.00121104	8.97E-05	0.227492137	0.004788824	0.002754477	0.009146966	0.009463228	0	1.57E-05	0.055213493	0.019769693	2.54E-07	0.004514875	0.054242574	0.000696896	0	0.00103665	0.000343584	0
121	23	0.022127734	0.020453579	0.050840837	0.055450796	0.012915349	0.024769907	0.014596527	0.009794903	0.013279759	0.030011191	0.072062053	0.11773053	0.026933422	0.016681431	0.006784345	0.062275081	0.081324405	0.014108355	0.007600645	0.08741786	0.211767814	0.016603192	0.052994401	0.063368676	0.350286676	0.058144851	0.037627092	0.000627476	0.0663162	0.874812401	0.019174261	0.025397058	0.086158324	0.021784934	0.031277223	2.71E-05	0.018256904	0.005687007	3.54E-05	4.37E-05	0.007557789	0.000142983	0	0.002064301	0.000201896	0	0	0	2.05E-05	0.000345487	0	2.80E-05	0.003538304	0.007576423	0	0.001169161	0.001466047	0.013874771	0.001140121	0.000466844	0	8.88E-07	0.000793286	0.035854968	0	0.000201634	0	0.005041701	0.00893568	0.000759702	0	0.024867566	0.006390585	6.53E-05	0.010520121	0.19190254	0.0762284	0.00073152	5.94E-05	0	0.001158834	8.80E-05	0.207365246	0.003060111	0.002957256	0.008677067	0.009880677	0	1.60E-05	0.043412685	0.01816141	4.70E-07	0.004194541	0.047176538	0.000660625	0	0.001112966	0.000368878	0
121	24	0.022423983	0.019648583	0.047769326	0.05263995	0.013098472	0.024878125	0.013019205	0.008793983	0.012933478	0.030394457	0.070923743	0.111470509	0.026260719	0.016607811	0.00588245	0.058310652	0.081911928	0.014080238	0.007084155	0.082296424	0.210804549	0.016291658	0.0565373	0.061791863	0.387956827	0.060993092	0.034271467	0.00080133	0.067476146	1.053991007	0.019330046	0.023655272	0.082364211	0.021981858	0.036086885	2.77E-05	0.015232432	0.000406444	0.000906938	4.31E-05	0.008890657	0.000150102	0	0.002254182	0.000192671	0	0	0	2.13E-05	0.000355528	0	2.95E-05	0.002594473	0.007175619	0	0.001231047	0.001545948	0.012930387	0.001230539	0.000524247	0	1.33E-06	0.000419975	0.035959831	0	0.000231423	0	0.005281549	0.008501363	0.001557004	0	0.028277576	0.006240617	5.73E-05	0.010454692	0.172830239	0.099280549	0.000786609	6.55E-05	0	0.001116863	8.79E-05	0.194413781	0.001421738	0.003179959	0.007508519	0.010406604	0	1.67E-05	0.033354207	0.016719865	7.03E-07	0.003925216	0.043490998	0.000635877	0	0.001196781	0.000396657	0
121	25	0.022724292	0.018805222	0.044581981	0.049675236	0.013234893	0.025145395	0.011464555	0.007825176	0.012599677	0.03074857	0.069994765	0.105200493	0.025683214	0.016578911	0.00506244	0.054108074	0.083085264	0.014112747	0.006574536	0.077191808	0.210355457	0.01605898	0.060254346	0.060350901	0.420779581	0.06386815	0.031130577	0.000977911	0.068781019	1.214376495	0.019489305	0.022228182	0.078428755	0.022264776	0.041713446	2.89E-05	0.012510968	0	0.001802565	4.28E-05	0.010406174	0.000158801	0	0.002448972	0.000185497	0	0	0	2.23E-05	0.000369549	0	3.14E-05	0.001731103	0.006856957	0	0.001311473	0.001662994	0.012088495	0.001331448	0.000589613	0	1.81E-06	0.00013131	0.035099617	0	0.000265906	0	0.005560852	0.008111249	0.002838266	0	0.031877398	0.006118778	4.94E-05	0.010507661	0.140955118	0.125700968	0.000848116	7.32E-05	0	0.001084703	8.93E-05	0.1904625	0	0.003428609	0.005441268	0.01106224	0	1.79E-05	0.027422324	0.015423476	9.57E-07	0.003699418	0.044560435	0.000621791	0	0.00129036	0.000427673	0
121	26	0.0230421	0.017967995	0.041406832	0.046694426	0.013338888	0.025564262	0.009972034	0.006908503	0.012298843	0.031115881	0.069340314	0.099164938	0.025235102	0.016620908	0.004354354	0.049807493	0.084789406	0.014219881	0.006090853	0.072281919	0.21065315	0.015952716	0.064112161	0.059155794	0.44740224	0.066751549	0.02827472	0.001156399	0.070290969	1.347561152	0.019667935	0.021188414	0.074528325	0.022632615	0.04868721	3.09E-05	0.010512566	0	0.002726023	4.29E-05	0.012251034	0.000170716	0	0.002627825	0.000181784	0	0	0	2.36E-05	0.000391072	0	3.39E-05	0.000959082	0.006666086	0	0.001424452	0.001839142	0.011422893	0.001456472	0.000670133	0	2.36E-06	0	0.033138196	0	0.000308676	0	0.005931983	0.007818182	0.004788871	0	0.035930669	0.006070147	4.17E-05	0.010768261	0.0956581	0.155527469	0.000924602	8.35E-05	0	0.001070187	9.29E-05	0.19964589	0	0.003737812	0.002197809	0.011964549	0	1.97E-05	0.028747098	0.014361749	1.25E-06	0.003537494	0.052643647	0.000622694	0	0.001406729	0.000466241	0
121	27	0.023391301	0.017173891	0.038346224	0.043809969	0.013424053	0.026129767	0.00857057	0.006057743	0.012048485	0.031537853	0.069017493	0.093559611	0.024946076	0.016758733	0.003783105	0.045515498	0.086980947	0.014415432	0.005648395	0.067706337	0.211916944	0.016017624	0.068099495	0.058303538	0.466643699	0.06963993	0.025754684	0.001337008	0.072070484	1.446120076	0.019881509	0.020600217	0.070806088	0.023086022	0.057730074	3.36E-05	0.009489297	0	0.003666552	4.34E-05	0.014465471	0.000185594	0	0.002740581	0.000180659	0	0	0	2.52E-05	0.000419194	0	3.69E-05	0.000275157	0.006563212	0	0.00156911	0.002079995	0.010851013	0.001603059	0.000766454	0	3.01E-06	0	0.02950574	0	0.000360572	0	0.006378321	0.007568098	0.007606358	0	0.041698992	0.00605969	3.37E-05	0.01119819	0.04394836	0.189270919	0.001014266	9.67E-05	0	0.001067432	9.83E-05	0.219302162	0	0.00410029	0	0.013101847	0	2.23E-05	0.03484618	0.013421405	1.59E-06	0.003412566	0.066096203	0.000635524	0	0.001543148	0.000511456	0
121	28	0.023789036	0.01645554	0.035484906	0.041117424	0.013504493	0.026843803	0.007281686	0.005282512	0.011865383	0.032059352	0.069087769	0.08855198	0.024846592	0.0170194	0.003371416	0.041312918	0.089642058	0.014715785	0.005260215	0.063581573	0.214390105	0.016300324	0.072233951	0.057890496	0.477407602	0.072550675	0.02361084	0.001521085	0.074199511	1.503100772	0.020147847	0.020529173	0.067385023	0.023630674	0.068143593	3.52E-05	0.008993285	0.005894876	0.004392307	4.17E-05	0.016217596	0.000192883	0	0.002627915	0.00017239	0	0	0	2.55E-05	0.00043014	0	3.84E-05	0	0.00619021	0	0.001656519	0.002272828	0.009791496	0.001677885	0.000834284	0	3.57E-06	0	0.023129686	0	0.000400935	0	0.006531735	0.006946012	0.010819623	0	0.052753831	0.005749274	2.36E-05	0.011171955	0.032568405	0.222152798	0.001058075	0.000107298	0	0.001017574	0.00010002	0.214921873	0	0.00427739	0	0.013730608	0	2.43E-05	0.0208497	0.01187647	1.89E-06	0.003136592	0.064719519	0.000624835	0	0.0016098	0.000533546	0
121	29	0.024254034	0.01584129	0.032891176	0.03869614	0.013593563	0.027714059	0.006120891	0.004589004	0.011765623	0.032727525	0.069616087	0.084284132	0.024968476	0.017432479	0.003142331	0.037253675	0.092775883	0.015140112	0.004937663	0.060003388	0.218338366	0.016851752	0.07655586	0.058014498	0.478475178	0.075514032	0.021876882	0.001711002	0.076771809	1.511060958	0.020485877	0.021048914	0.06436784	0.024275905	0.074313224	3.47E-05	0.008829091	0.015148339	0.004709338	3.72E-05	0.016927881	0.00018768	0	0.002266931	0.000155041	0	0	0	2.42E-05	0.000413715	0	3.73E-05	0	0.00548334	0	0.001641069	0.002348813	0.008220052	0.001635063	0.000846755	0	3.88E-06	0	0.01533189	0	0.000415893	0	0.006235135	0.00591041	0.013657742	0	0.064497789	0.005071765	1.26E-05	0.01047455	0.063554601	0.232988672	0.001027572	0.000111698	0	0.000908287	9.56E-05	0.175582364	0	0.00415408	0	0.013486805	0	2.50E-05	0.024427844	0.00972119	2.06E-06	0.002687521	0.04465679	0.000579601	0	0.001563392	0.000518165	0
121	30	0.024803577	0.015355277	0.030618894	0.036610606	0.013701972	0.028750895	0.005099668	0.003980955	0.011764312	0.033589369	0.070666816	0.080875965	0.025344668	0.018030005	0.003122302	0.033364486	0.096394301	0.015709859	0.004691056	0.057049428	0.224039027	0.017729635	0.081115905	0.058775665	0.468701036	0.078559393	0.020583955	0.001909919	0.079889377	1.46309703	0.020913443	0.022248322	0.061836765	0.025031637	0.069375286	3.31E-05	0.009062443	0.023809453	0.004705372	3.17E-05	0.016928357	0.000175771	0	0.001796851	0.000135512	0	0	0.000177957	2.19E-05	0.000383374	0	3.48E-05	0	0.004697208	0	0.001568174	0.002358856	0.00660565	0.001524097	0.000824043	0	4.00E-06	0	0.008589641	0	0.000413985	0	0.005698972	0.004784003	0.015906317	0	0.065978095	0.004270398	2.79E-06	0.009491136	0.074633099	0.199004085	0.000954444	0.00011214	6.40E-05	0.000780859	8.83E-05	0.128102464	0	0.003858453	0	0.012764602	0	2.49E-05	0.13177466	0.007542277	2.12E-06	0.002204483	0.026331066	0.000521503	0	0.001452133	0.00048129	0
121	31	0.025411162	0.014995221	0.028668085	0.034860942	0.013814707	0.029917402	0.004221921	0.003455761	0.011857321	0.034636253	0.072188741	0.078312496	0.025969283	0.018817613	0.003339734	0.029602222	0.100347986	0.016422935	0.004523765	0.054701172	0.231414471	0.01897235	0.085827882	0.060185934	0.448896471	0.081573895	0.019735845	0.002118189	0.083527854	1.36339581	0.021412098	0.024202487	0.059764653	0.025864966	0.057332739	3.15E-05	0.009720815	0.030767995	0.004547494	2.66E-05	0.016736446	0.000163367	0	0.001329103	0.000119132	0	0	0.000415883	1.95E-05	0.000352846	0	3.21E-05	0	0.004021271	0	0.001490244	0.002372571	0.005251091	0.001399828	0.000792969	0	4.05E-06	0	0.004257217	0	0.000407948	0	0.005136272	0.003788487	0.017774902	0	0.058937184	0.003531602	0	0.008573403	0.061211591	0.142037329	0.000873299	0.00011195	0.000128342	0.000667277	8.10E-05	0.087898148	0	0.003530415	0	0.012003002	0	2.48E-05	0.295071529	0.005694979	2.14E-06	0.001782741	0.015057033	0.000469324	0	0.001328675	0.000440371	0
121	32	0.026026485	0.014751707	0.027033428	0.033436187	0.013903629	0.031148919	0.003496935	0.003012899	0.012033063	0.035831374	0.074076444	0.076551153	0.026820141	0.019788573	0.00382938	0.025915692	0.104389542	0.017265207	0.004438975	0.052923327	0.24021312	0.020611923	0.090512993	0.062223451	0.420643872	0.084354623	0.019339294	0.002333824	0.087593159	1.220578947	0.021944394	0.026988958	0.058096086	0.026718356	0.043693809	3.03E-05	0.010769978	0.03565761	0.004333757	2.22E-05	0.016635529	0.000153124	0	0.000901496	0.00010753	8.19E-05	0	0.000690705	1.74E-05	0.000327716	0	2.98E-05	0.000273439	0.003507041	0	0.001431217	0.002427919	0.004216581	0.001285565	0.000766833	0	4.08E-06	0	0.002788784	0	0.000404622	1.79E-05	0.004630748	0.002973373	0.019488697	0	0.048070298	0.002907096	0	0.007849976	0.038896497	0.089412814	0.000798655	0.000112954	0.000179214	0.000576804	7.50E-05	0.059580862	0	0.003228655	0.00865685	0.011396575	0	2.51E-05	0.438000256	0.004228848	2.16E-06	0.001442448	0.008761152	0.000429359	0	0.001215107	0.000402731	0
121	33	0.026593392	0.01462072	0.025731498	0.032346087	0.013938146	0.032371901	0.002944429	0.002657526	0.012281195	0.037133881	0.076220068	0.075587338	0.027876263	0.020935851	0.004633574	0.022278999	0.108236355	0.018220825	0.004443441	0.051710759	0.250164041	0.022684725	0.094952968	0.064873812	0.385578904	0.08666377	0.019419193	0.0025536	0.091975332	1.043519354	0.022469021	0.030698671	0.05679883	0.02752677	0.032275812	3.02E-05	0.012362915	0.038758382	0.004163493	1.87E-05	0.016993583	0.000147857	0	0.000523603	0.000102295	0.000160499	0	0.001033664	1.57E-05	0.000313734	0	2.82E-05	0.001096086	0.003195818	0	0.001419244	0.002581829	0.003525559	0.001203479	0.000761295	0	4.21E-06	0	0.004575474	0	0.000412872	0.000165087	0.004256191	0.002353206	0.02151231	0	0.036691682	0.002423696	0	0.007448168	0.01880297	0.060472955	0.000744066	0.00011771	0.000223121	0.000516327	7.15E-05	0.045810993	0	0.003007974	0.025328652	0.011163203	0	2.62E-05	0.511832698	0.003130564	2.23E-06	0.001191205	0.00556277	0.000408001	0	0.001132054	0.000375204	0
121	34	0.027044077	0.014600044	0.02479419	0.031613196	0.013882636	0.03349563	0.002592975	0.002399317	0.012589389	0.038489954	0.07848544	0.075433654	0.02910987	0.022246056	0.005798956	0.018688325	0.111543525	0.019267049	0.004545989	0.051074162	0.260910462	0.025223322	0.098868379	0.068111146	0.345530411	0.088211205	0.020010568	0.002772402	0.096524758	0.842192858	0.022935724	0.035421849	0.05585027	0.028211146	0.025727197	3.18E-05	0.01488379	0.040342436	0.004115826	1.62E-05	0.018250676	0.000150369	0	0.000174172	0.000105358	0.000238593	0	0.001518152	1.48E-05	0.000316453	0	2.80E-05	0.002358463	0.003126143	0	0.001485964	0.002916695	0.003185068	0.001170419	0.000793175	0	4.53E-06	6.15E-05	0.010672642	0	0.000443344	0.00036369	0.004062371	0.00191025	0.024515299	0	0.026560249	0.00207973	0	0.007493736	0.00928007	0.073542835	0.000719457	0.000129596	0.000269181	0.000490793	7.17E-05	0.049946005	0	0.002908488	0.052060543	0.011535113	0	2.91E-05	0.468938765	0.002337253	2.40E-06	0.001024975	0.003947737	0.000411841	0	0.001094612	0.000362795	0
121	35	0.027297248	0.014687222	0.024264899	0.031268457	0.013696251	0.034408414	0.002478365	0.0022516	0.01294136	0.039827683	0.080703096	0.076106734	0.0304807	0.023694574	0.007371348	0.015164646	0.113893222	0.020370487	0.004756159	0.05103139	0.27196717	0.028247334	0.10190977	0.071883306	0.302698389	0.088651606	0.021151109	0.00298275	0.101037025	0.628609592	0.023283309	0.041230127	0.055231163	0.028675981	0.026016789	3.57E-05	0.018809264	0.039640226	0.004190204	1.43E-05	0.020732521	0.000161934	0	0	0.000118583	0.000326897	0	0.002262872	1.43E-05	0.000338084	0	2.92E-05	0.004401672	0.003318718	0	0.001652231	0.003520254	0.003192675	0.001183062	0.000871772	0	5.12E-06	0.000184326	0.023256005	0	0.000504021	0.000662759	0.004025285	0.001589537	0.029054511	0	0.017999825	0.001828632	0	0.008047813	0.018692908	0.150825192	0.000721917	0.000151672	0.00032375	0.000500134	7.57E-05	0.076517799	0.000567621	0.002918435	0.09924555	0.012646124	0	3.43E-05	0.253158729	0.001744864	2.71E-06	0.000922795	0.002737591	0.000444197	0	0.001098356	0.000364035	0
121	36	0.027262691	0.014879317	0.024196003	0.031349372	0.0133361	0.034981815	0.002640777	0.002230194	0.013316908	0.041059039	0.082672525	0.077621807	0.03193487	0.02524385	0.009388908	0.011758861	0.114812858	0.021486561	0.005082901	0.051603853	0.282724534	0.031755506	0.103673661	0.076105888	0.259832865	0.087605908	0.022873849	0.003174903	0.105256035	0.417596155	0.023442722	0.048157913	0.054926892	0.028813894	0.028198323	3.71E-05	0.021747723	0.031685448	0.003799174	1.09E-05	0.021762179	0.000161203	0	0	0.000127642	0.000379965	0	0.003034981	1.24E-05	0.00033391	0	2.78E-05	0.006884703	0.003356591	0	0.001704001	0.003964521	0.003173198	0.001076062	0.000881999	0	5.32E-06	0.000299591	0.038952643	0	0.000529961	0.001005001	0.003579904	0.001176786	0.031288286	0	0.008847449	0.001413021	0	0.008065295	0.044284471	0.25671015	0.000650096	0.000164884	0.000341323	0.000479523	7.36E-05	0.104794686	0.001258776	0.00262809	0.17172257	0.012846115	0	3.76E-05	0	0.001120863	2.81E-06	0.000758581	0.001333427	0.00044717	0	0.000989084	0.000327819	0
121	37	0.026866326	0.015182023	0.024658621	0.03191564	0.012770095	0.035102245	0.003121862	0.002352831	0.013701297	0.042111942	0.084227202	0.080035035	0.033426878	0.026860192	0.011881257	0.008558361	0.113884235	0.022575077	0.005536282	0.052843672	0.292661487	0.035740632	0.103801018	0.080710317	0.22043632	0.084751593	0.025213759	0.003339505	0.108956497	0.227109465	0.023357565	0.056218256	0.054962345	0.028532482	0.026973365	3.41E-05	0.021838531	0.018588436	0.002856322	6.46E-06	0.020052576	0.000140813	0	0	0.000124825	0.000361819	0	0.003511974	8.82E-06	0.000289346	0	2.28E-05	0.008927419	0.003085636	0	0.001548556	0.003958322	0.003017672	0.000823519	0.000779206	0	4.81E-06	0.000355019	0.04980825	0	0.00048966	0.001264252	0.002664288	0.000735996	0.029053942	0	0.001244641	0.000877937	0	0.007173281	0.071034458	0.314798039	0.000490094	0.000158255	0.00029826	0.00041335	6.21E-05	0.104585989	0.001656461	0.001981264	0.144847358	0.0114844	0	3.65E-05	0	0.000593842	2.55E-06	0.000541583	7.15E-05	0.000399216	0	0.00074565	0.000247136	0
